iso2c;date;indicator;value;description;freq;source;topic
PL;2000-08-01;ENEER_IX;9,54393811257483e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2000-09-01;ENEER_IX;9,55108136500934e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2000-10-01;ENEER_IX;9,38843995077662e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2000-11-01;ENEER_IX;9,55114215649848e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2000-12-01;ENEER_IX;9,74499784605547e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-01-01;ENEER_IX;9,89329086005414e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-02-01;ENEER_IX;1,00949448984580e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-03-01;ENEER_IX;1,02935083908997e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-04-01;ENEER_IX;1,05846272879415e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-05-01;ENEER_IX;1,08405260668046e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-06-01;ENEER_IX;1,10830202801986e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-07-01;ENEER_IX;1,04442306327736e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-08-01;ENEER_IX;9,92609972254566e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-09-01;ENEER_IX;9,89700378681393e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-10-01;ENEER_IX;1,01461111621756e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-11-01;ENEER_IX;1,03971549232836e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2001-12-01;ENEER_IX;1,05712456382281e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-01-01;ENEER_IX;1,05313227851978e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-02-01;ENEER_IX;1,03504674557113e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-03-01;ENEER_IX;1,03960546999348e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-04-01;ENEER_IX;1,04992120244986e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-05-01;ENEER_IX;1,02362254202194e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-06-01;ENEER_IX;9,93815978629156e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-07-01;ENEER_IX;9,39136904465209e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-08-01;ENEER_IX;9,37839579277656e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-09-01;ENEER_IX;9,41071052893388e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-10-01;ENEER_IX;9,48223676725801e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-11-01;ENEER_IX;9,72396322114641e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2002-12-01;ENEER_IX;9,69378615512842e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-01-01;ENEER_IX;9,55719699703708e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-02-01;ENEER_IX;9,38573575565788e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-03-01;ENEER_IX;9,04981653919744e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-04-01;ENEER_IX;9,12261312564205e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-05-01;ENEER_IX;9,13462396298702e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-06-01;ENEER_IX;8,96392950978910e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-07-01;ENEER_IX;8,90371148259015e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-08-01;ENEER_IX;9,03315604605413e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-09-01;ENEER_IX;8,81923673651390e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-10-01;ENEER_IX;8,63186776416942e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-11-01;ENEER_IX;8,56665920169870e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2003-12-01;ENEER_IX;8,58117166689359e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-01-01;ENEER_IX;8,47899278266335e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-02-01;ENEER_IX;8,23156647024323e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-03-01;ENEER_IX;8,32554508617253e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-04-01;ENEER_IX;8,31262693395943e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-05-01;ENEER_IX;8,38392648554175e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-06-01;ENEER_IX;8,62218221886870e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-07-01;ENEER_IX;8,88612357206595e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-08-01;ENEER_IX;8,93792487406093e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-09-01;ENEER_IX;9,07311352470354e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-10-01;ENEER_IX;9,17418879541119e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-11-01;ENEER_IX;9,39182267672854e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2004-12-01;ENEER_IX;9,68639134431442e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-01-01;ENEER_IX;9,81417866445247e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-02-01;ENEER_IX;9,93163152926586e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-03-01;ENEER_IX;9,91720618102553e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-04-01;ENEER_IX;9,59476225554296e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-05-01;ENEER_IX;9,48246627599705e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-06-01;ENEER_IX;9,65805039341698e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-07-01;ENEER_IX;9,58541928897036e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-08-01;ENEER_IX;9,72494547938222e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-09-01;ENEER_IX;1,00159289027706e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-10-01;ENEER_IX;1,00024675938527e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-11-01;ENEER_IX;9,83694864547829e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2005-12-01;ENEER_IX;1,01290210267833e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-01-01;ENEER_IX;1,02281158776973e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-02-01;ENEER_IX;1,02803836996131e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-03-01;ENEER_IX;1,00865126531103e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-04-01;ENEER_IX;9,99432504469908e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-05-01;ENEER_IX;1,01363773933927e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-06-01;ENEER_IX;9,85266442422238e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-07-01;ENEER_IX;9,91113621362422e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-08-01;ENEER_IX;1,01425210366468e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-09-01;ENEER_IX;9,97310758209871e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-10-01;ENEER_IX;1,01140781895584e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-11-01;ENEER_IX;1,03059664980034e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2006-12-01;ENEER_IX;1,03830624521822e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-01-01;ENEER_IX;1,01813909261051e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-02-01;ENEER_IX;1,01471272401177e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-03-01;ENEER_IX;1,01971273004796e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-04-01;ENEER_IX;1,04006495656687e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-05-01;ENEER_IX;1,05033477307222e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-06-01;ENEER_IX;1,04070883000977e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-07-01;ENEER_IX;1,05300232892375e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-08-01;ENEER_IX;1,04158670959851e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-09-01;ENEER_IX;1,04924085998483e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-10-01;ENEER_IX;1,07782257102448e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-11-01;ENEER_IX;1,09825506298804e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2007-12-01;ENEER_IX;1,11347987811951e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-01-01;ENEER_IX;1,11326435559244e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-02-01;ENEER_IX;1,12292741171922e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-03-01;ENEER_IX;1,14919084946634e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-04-01;ENEER_IX;1,18415743635060e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-05-01;ENEER_IX;1,19488552800891e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-06-01;ENEER_IX;1,20206133204775e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-07-01;ENEER_IX;1,24372943838978e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-08-01;ENEER_IX;1,22143615089983e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-09-01;ENEER_IX;1,18522114204774e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-10-01;ENEER_IX;1,10568698934762e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-11-01;ENEER_IX;1,06316784229107e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2008-12-01;ENEER_IX;1,01775863258448e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-01-01;ENEER_IX;9,69270416331720e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-02-01;ENEER_IX;8,79068907130076e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-03-01;ENEER_IX;8,90822283375962e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-04-01;ENEER_IX;9,26152546782526e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-05-01;ENEER_IX;9,28481001298379e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-06-01;ENEER_IX;9,13777933585950e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-07-01;ENEER_IX;9,55420578384328e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-08-01;ENEER_IX;9,96114063827246e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-09-01;ENEER_IX;9,92842399428804e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-10-01;ENEER_IX;9,82551583373649e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-11-01;ENEER_IX;9,92903056422433e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2009-12-01;ENEER_IX;9,97492015564930e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-01-01;ENEER_IX;1,00656542423984e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-02-01;ENEER_IX;1,00717189658933e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-03-01;ENEER_IX;1,03618856167168e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-04-01;ENEER_IX;1,03693190816076e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-05-01;ENEER_IX;9,77333417578797e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-06-01;ENEER_IX;9,55977969884465e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-07-01;ENEER_IX;9,69159460741727e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-08-01;ENEER_IX;9,90810077485813e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-09-01;ENEER_IX;9,99715048269736e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-10-01;ENEER_IX;1,01484827610354e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-11-01;ENEER_IX;1,01250382859536e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2010-12-01;ENEER_IX;9,92794130678948e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-01-01;ENEER_IX;1,01754352170570e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-02-01;ENEER_IX;1,01200968495965e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-03-01;ENEER_IX;9,96552948621279e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-04-01;ENEER_IX;1,01575324923707e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-05-01;ENEER_IX;1,02227881252972e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-06-01;ENEER_IX;1,01605027958045e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-07-01;ENEER_IX;1,00960967999631e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-08-01;ENEER_IX;9,76659444966206e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-09-01;ENEER_IX;9,27311024859451e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-10-01;ENEER_IX;9,25619335885885e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-11-01;ENEER_IX;9,10587440438215e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2011-12-01;ENEER_IX;8,92834449887151e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-01-01;ENEER_IX;9,05941146705939e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-02-01;ENEER_IX;9,48711371038700e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-03-01;ENEER_IX;9,59498310553214e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-04-01;ENEER_IX;9,49481855744883e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-05-01;ENEER_IX;9,21576796010324e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-06-01;ENEER_IX;9,13850846595600e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-07-01;ENEER_IX;9,32132004396885e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-08-01;ENEER_IX;9,52126740225492e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-09-01;ENEER_IX;9,52801637446682e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-10-01;ENEER_IX;9,60994899570706e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-11-01;ENEER_IX;9,52769608315496e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2012-12-01;ENEER_IX;9,69650783958684e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-01-01;ENEER_IX;9,63686876666989e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-02-01;ENEER_IX;9,61021199135594e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-03-01;ENEER_IX;9,56939036782893e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-04-01;ENEER_IX;9,61083369247918e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-05-01;ENEER_IX;9,54033309244272e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-06-01;ENEER_IX;9,36822311527131e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-07-01;ENEER_IX;9,39766154278410e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-08-01;ENEER_IX;9,56637232772615e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-09-01;ENEER_IX;9,54073449113827e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-10-01;ENEER_IX;9,69958586631562e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-11-01;ENEER_IX;9,71326511124172e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2013-12-01;ENEER_IX;9,79816338267024e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-01-01;ENEER_IX;9,81281204759665e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-02-01;ENEER_IX;9,83170904852307e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-03-01;ENEER_IX;9,84402487390030e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-04-01;ENEER_IX;9,86911531417601e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-05-01;ENEER_IX;9,84271294777333e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-06-01;ENEER_IX;9,90510351605749e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-07-01;ENEER_IX;9,88795315697798e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-08-01;ENEER_IX;9,75256369952341e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-09-01;ENEER_IX;9,68800331181327e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-10-01;ENEER_IX;9,64659706903954e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-11-01;ENEER_IX;9,81959436795601e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2014-12-01;ENEER_IX;9,67526988715352e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-01-01;ENEER_IX;9,44523198040543e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-02-01;ENEER_IX;9,64284293502525e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-03-01;ENEER_IX;9,58117829013459e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-04-01;ENEER_IX;9,76119062527994e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-05-01;ENEER_IX;9,73236550916908e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-06-01;ENEER_IX;9,59517340954889e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-07-01;ENEER_IX;9,58570222146463e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-08-01;ENEER_IX;9,63147129009068e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-09-01;ENEER_IX;9,68231869149109e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-10-01;ENEER_IX;9,56632841682981e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-11-01;ENEER_IX;9,43073188860096e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2015-12-01;ENEER_IX;9,44274714917582e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-01-01;ENEER_IX;9,31071663837161e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-02-01;ENEER_IX;9,37331903738113e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-03-01;ENEER_IX;9,53721601774265e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-04-01;ENEER_IX;9,51771120822237e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-05-01;ENEER_IX;9,30288693384838e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-06-01;ENEER_IX;9,30723080952981e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-07-01;ENEER_IX;9,30774718830072e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-08-01;ENEER_IX;9,53891936600087e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-09-01;ENEER_IX;9,49641081535840e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-10-01;ENEER_IX;9,51887976398018e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-11-01;ENEER_IX;9,34109933894872e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2016-12-01;ENEER_IX;9,19631638333705e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-01-01;ENEER_IX;9,35301474503276e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-02-01;ENEER_IX;9,45364502150910e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-03-01;ENEER_IX;9,50760615189663e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-04-01;ENEER_IX;9,60529473761517e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-05-01;ENEER_IX;9,77491239148492e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-06-01;ENEER_IX;9,80555448704121e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-07-01;ENEER_IX;9,81843028767872e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-08-01;ENEER_IX;9,81335009688065e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-09-01;ENEER_IX;9,81000156266815e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-10-01;ENEER_IX;9,79624796182801e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-11-01;ENEER_IX;9,90298796924053e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2017-12-01;ENEER_IX;9,99125995520595e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-01-01;ENEER_IX;1,01075661618933e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-02-01;ENEER_IX;1,01292132400348e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-03-01;ENEER_IX;1,00116713970461e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-04-01;ENEER_IX;1,00605280002071e+02;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-05-01;ENEER_IX;9,82797069922543e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-06-01;ENEER_IX;9,75984018590984e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-07-01;ENEER_IX;9,75551824421270e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-08-01;ENEER_IX;9,89330974173445e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-09-01;ENEER_IX;9,94933526413807e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-10-01;ENEER_IX;9,86469551994688e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-11-01;ENEER_IX;9,82682619978338e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2018-12-01;ENEER_IX;9,85965113432860e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2019-01-01;ENEER_IX;9,82598349128316e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2019-02-01;ENEER_IX;9,74348978373693e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2019-03-01;ENEER_IX;9,76072791317848e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2019-04-01;ENEER_IX;9,79172843617359e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2019-05-01;ENEER_IX;9,81333513247712e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2019-06-01;ENEER_IX;9,88359685813907e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2019-07-01;ENEER_IX;9,87226099281420e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
PL;2019-08-01;ENEER_IX;9,70492367820919e+01;Nominal Effective Exchange Rate;M;IMF-IFS;Exchange rate
